CustomerCode,CountryName,QtyRequired,TotalArea,Amount,ITEM_NAME,QualityName,DesignName,ColorName,ShapeName,AreaFt,AreaMtr
C-1,USA,5,108,1123.2,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],RED/IVORY,REC,108,9.72
C-1,USA,5,108,1123.2,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],NAVY/BEIGE,REC,108,9.72
C-1,USA,6,80,1008,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9433],BLUE/IVORY,REC,80,7.2
C-1,USA,5,88,915.2,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLACK/IVORY,REC,88,7.92
C-1,USA,4,108,907.2,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9433],BLUE/IVORY,REC,108,9.72
C-1,USA,4,108,907.2,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9436],IVORY/BLUE,REC,108,9.72
C-1,USA,4,108,898.56,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],ANTIQUE/IVORY,REC,108,9.72
C-1,USA,4,88,732.16,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],GREY/IVORY,REC,88,7.92
C-1,USA,5,63,655.2,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],ANTIQUE/IVORY,REC,63,5.67
C-1,USA,5,63,655.2,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],RED/IVORY,REC,63,5.67
C-1,USA,2,140,582.4,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],ANTIQUE/IVORY,REC,140,12.6
C-1,USA,2,140,582.4,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],RED/IVORY,REC,140,12.6
C-1,USA,2,140,582.4,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLUE/IVORY,REC,140,12.6
C-1,USA,3,88,549.12,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],NAVY/BEIGE,REC,88,7.92
C-1,USA,4,63,524.16,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLACK/IVORY,REC,63,5.67
C-1,USA,3,80,504,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9436],IVORY/BLUE,REC,80,7.2
C-1,USA,5,40,420,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9433],BLUE/IVORY,REC,40,3.6
C-1,USA,3,63,393.12,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],GREY/IVORY,REC,63,5.67
C-1,USA,2,88,366.08,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],RED/IVORY,REC,88,7.92
C-1,USA,4,40,332.8,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],RED/IVORY,REC,40,3.6
C-1,USA,4,40,332.8,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],NAVY/BEIGE,REC,40,3.6
C-1,USA,2,63,262.08,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],NAVY/BEIGE,REC,63,5.67
C-1,USA,5,24,249.6,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],ANTIQUE/IVORY,REC,24,2.16
C-1,USA,5,24,249.6,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLACK/IVORY,REC,24,2.16
C-1,USA,5,24,249.6,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLUE/IVORY,REC,24,2.16
C-1,USA,4,24,199.68,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],RED/IVORY,REC,24,2.16
C-1,USA,2,40,168,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9436],IVORY/BLUE,REC,40,3.6
C-1,USA,5,16,166.4,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],ANTIQUE/IVORY,REC,16,1.44
C-1,USA,5,16,166.4,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],RED/IVORY,REC,16,1.44
C-1,USA,4,16,133.12,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLACK/IVORY,REC,16,1.44
C-1,USA,4,16,133.12,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],NAVY/BEIGE,REC,16,1.44
C-1,USA,2,16,66.56,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],GREY/IVORY,REC,16,1.44
C-1,USA,2,16,66.56,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLUE/IVORY,REC,16,1.44
C-1,USA,3,8.75,54.6,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],RED/IVORY,REC,8.75,0.7875
C-1,USA,3,8.75,54.6,HAND TUFTED,TUFTED 60C,ELOQ GARDEN [8517],BLUE/IVORY,REC,8.75,0.7875
C-1,USA,8,2.25,37.8,HAND TUFTED,TUFTED 60C+10C,CALLISTA [9433],BLUE/IVORY,REC,2.25,0.2025
PC,USA,10,102.8125,4523.7,HAND TUFTED,TUFTED 30C,SWT-7A [PUEBLO],RED,REC,102.8125,9.5228
PC,USA,6,102.8125,2714.22,HAND TUFTED,TUFTED 30C,SWT-4A [DESERT DIAMOND],ORANGE,REC,102.8125,9.5228
PC,USA,6,80,2112,HAND TUFTED,TUFTED 30C,SWT-4B [DESERT DIAMOND],BROWN/TURQUISE,REC,80,7.2
PC,USA,4,102.8125,1809.48,HAND TUFTED,TUFTED 30C,SWT-4B [DESERT DIAMOND],BROWN/TURQUISE,REC,102.8125,9.5228
PC,USA,6,54,1425.6,HAND TUFTED,TUFTED 30C,SWT-4A [DESERT DIAMOND],ORANGE,REC,54,4.86
PC,USA,6,54,1425.6,HAND TUFTED,TUFTED 30C,SWT-4B [DESERT DIAMOND],BROWN/TURQUISE,REC,54,4.86
PC,USA,6,35,924,HAND TUFTED,TUFTED 30C,SWT-4B [DESERT DIAMOND],BROWN/TURQUISE,REC,35,3.15
M-1,USA,25,1.5,135,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,GREY,REC,1.5,0.135
M-1,USA,25,1.5,135,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,LT GREY,REC,1.5,0.135
M-1,USA,25,1.5,135,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,IRON,REC,1.5,0.135
M-1,USA,25,1.5,135,DOUBLE BACK,D.B. 30C MS W/V,CUT & BIND,CREAM,REC,1.5,0.135
P-5,USA,3,6,73.8,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC,6,0.54
P-5,USA,5,140,2870,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC,140,12.6
P-5,USA,6,108,2656.8,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC,108,9.72
P-5,USA,9,54,1992.6,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC,54,4.86
P-5,USA,120,3,1476,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC,3,0.27
P-5,USA,8,24,787.2,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC,24,2.16
P-5,USA,10,15,615,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC,15,1.35
P-5,USA,10,6,246,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC,6,0.54
P-5,USA,6,6,147.6,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC,6,0.54
P-5,USA,19,40,1596,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,40,3.6
P-5,USA,5,140,1470,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,140,12.6
P-5,USA,27,20,1134,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,20,1.8
P-5,USA,20,6,252,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,6,0.54
P-5,USA,3,6,37.8,DURRY,FLATWOVEN 60C+LUREX,KOTA,INDIGO,REC,6,0.54
P-5,USA,12,80,2016,DURRY,FLATWOVEN 60C+LUREX,KOTA,NATURAL,REC,80,7.2
P-5,USA,140,3,882,DURRY,FLATWOVEN 60C+LUREX,KOTA,NATURAL,REC,3,0.27
P-5,USA,9,40,756,DURRY,FLATWOVEN 60C+LUREX,KOTA,NATURAL,REC,40,3.6
P-5,USA,12,15,378,DURRY,FLATWOVEN 60C+LUREX,KOTA,NATURAL,REC,15,1.35
P-5,USA,8,20,336,DURRY,FLATWOVEN 60C+LUREX,KOTA,NATURAL,REC,20,1.8
P-5,USA,3,6,37.8,DURRY,FLATWOVEN 60C+LUREX,KOTA,NATURAL,REC,6,0.54
P-5,USA,7,140,4018,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC,140,12.6
P-5,USA,9,108,3985.2,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC,108,9.72
P-5,USA,112,3,1377.6,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC,3,0.27
P-5,USA,4,80,1312,KNOTTED,KNOTTED 3/25 30C MS+30C,NUMA,G-1/BROWN,REC,80,7.2
T-2,ITALY,5,0.1575,62.8,HAND TUFTED,TUFTED 60C SEMI WORSTED,FLEURY [8610],601 NERO/BIANCO,REC,1.75,0.1575
C-1,USA,1,252,952.56,HAND TUFTED,TUFTED 60C,VELVET [8395],GREY/GOLD,REC,252,23.3448
P-5,USA,22,108,5940,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC,108,9.72
P-5,USA,28,80,5600,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC,80,7.2
P-5,USA,14,140,4900,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC,140,12.6
P-5,USA,20,40,2000,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC,40,3.6
P-5,USA,250,3,1875,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC,3,0.27
P-5,USA,22,20,1100,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC,20,1.8
P-5,USA,26,15,975,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC,15,1.35
P-5,USA,48,6,720,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC,6,0.54
P-5,USA,12,1.5,45,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC,1.5,0.135
P-5,USA,1,40,100,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC,40,3.6
P-5,USA,6,6,90,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC,6,0.54
P-5,USA,4,3,30,DURRY,FLATWOVEN 60C 2PLY+JUTE,10217 [SUMAK],NATURAL,REC,3,0.27
M-2,USA,1,80,280,HAND TUFTED,TUFTED 60C,BOMBAY PRINT [8939],BLACK/MULTI,REC,80,7.2
M-2,USA,2,36,252,HAND TUFTED,TUFTED 60C,BOMBAY PRINT [8939],BLACK/MULTI,ROUND,36,3.24
M-2,USA,1,40,140,HAND TUFTED,TUFTED 60C,BOMBAY PRINT [8939],BLACK/MULTI,REC,40,3.6
M-2,USA,2,20,140,HAND TUFTED,TUFTED 60C,BOMBAY PRINT [8939],BLACK/MULTI,REC,20,1.8
M-2,USA,2,15,105,HAND TUFTED,TUFTED 60C,BOMBAY PRINT [8939],BLACK/MULTI,REC,15,1.35
M-2,USA,2,8.4375,59.06,HAND TUFTED,TUFTED 60C,BOMBAY PRINT [8939],BLACK/MULTI,REC,8.4375,0.7684
M-2,USA,1,40,84,HAND TUFTED,TUFTED 10C ALL LOOP,10027 [UNIQUE],MULTI,REC,40,3.6
M-2,USA,2,20,84,HAND TUFTED,TUFTED 10C ALL LOOP,10027 [UNIQUE],MULTI,REC,20,1.8
M-2,USA,2,15,63,HAND TUFTED,TUFTED 10C ALL LOOP,10027 [UNIQUE],MULTI,REC,15,1.35
M-2,USA,2,8.4375,35.44,HAND TUFTED,TUFTED 10C ALL LOOP,10027 [UNIQUE],MULTI,REC,8.4375,0.7684
PD,BELGIUM,80,3.68,5593.6,DURRY,FLATWOVEN 60C+10C+LUREX,MALETTO [9824],BEIGE/MULTI,REC,39.8125,3.68
PD,BELGIUM,80,3.68,4268.8,DURRY,FLATWOVEN 60C+LUREX,MODICA,DUSTY ROSE,REC,39.8125,3.68
PD,BELGIUM,80,3.68,4268.8,DURRY,FLATWOVEN 60C+LUREX,MODICA,CHARCOAL,REC,39.8125,3.68
PD,BELGIUM,300,3.68,20424,DURRY,FLATWOVEN 60C+10C+LUREX,MALETTO [9825],BEIGE,REC,39.8125,3.68
PD,BELGIUM,300,3.68,19320,DURRY,FLATWOVEN 60C,MILENA [9831],GREY,REC,39.8125,3.68
C-1,USA,1,25,158.25,HAND TUFTED,TUFTED 60C SEMI WORSTED,MARTHAS [10895],BLACK/BLACK,REC,25,2.3104
C-1,USA,1,15,87,HANDWOVEN,SHAGGY 0C FELTED,FNR-5,MULTI,REC,15,1.35
P-5,USA,1,80,0,KNOTTED,KNOTTED 3/25 30C MS+30C HS,MASINISSA [TRIBAL],NATURAL G-1/G-2,REC,80,7.2
RC,AUSTRALIA,10,8.75,3062.5,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC,93.2361,8.75
RC,AUSTRALIA,6,12,3024,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,GREY,REC,133.3333,12
RC,AUSTRALIA,6,12,3024,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC,133.3333,12
RC,AUSTRALIA,6,12,3024,KNOTTED,KNOTTED 3/25 30C HS,NORDIC ALLURE,GREY,REC,133.3333,12
RC,AUSTRALIA,6,12,3024,KNOTTED,KNOTTED 3/25 30C HS,NORDIC DIAMOND,GREY,REC,133.3333,12
RC,AUSTRALIA,8,8.75,2940,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC,93.2361,8.75
RC,AUSTRALIA,12,5.8,2923.2,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,GREY,REC,62.5417,5.8
RC,AUSTRALIA,12,5.8,2923.2,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC,62.5417,5.8
RC,AUSTRALIA,12,5.8,2923.2,KNOTTED,KNOTTED 3/25 30C HS,NORDIC ALLURE,GREY,REC,62.5417,5.8
RC,AUSTRALIA,12,5.8,2923.2,KNOTTED,KNOTTED 3/25 30C HS,NORDIC DIAMOND,GREY,REC,62.5417,5.8
RC,AUSTRALIA,8,8.75,2450,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC,93.2361,8.75
RC,AUSTRALIA,10,5.8,2436,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC,62.5417,5.8
RC,AUSTRALIA,10,5.8,2030,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC,62.5417,5.8
RC,AUSTRALIA,8,5.8,1948.8,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8939],PETAL,REC,62.5417,5.8
RC,AUSTRALIA,5,8.75,1837.5,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8939],PETAL,REC,93.2361,8.75
RC,AUSTRALIA,14,5.8,1745.8,DURRY,FLATWOVEN 60C+10C+LUREX,MALETO STRIPES [9825 RC],ROSE GOLD,REC,62.5417,5.8
RC,AUSTRALIA,8,5.8,1624,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC,62.5417,5.8
RC,AUSTRALIA,10,3.68,1545.6,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC,39.8125,3.68
RC,AUSTRALIA,3,12,1260,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC,133.3333,12
RC,AUSTRALIA,3,12,1260,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC,133.3333,12
RC,AUSTRALIA,12,3.68,949.44,DURRY,FLATWOVEN 60C+10C+LUREX,MALETO STRIPES [9825 RC],ROSE GOLD,REC,39.8125,3.68
RC,AUSTRALIA,6,3.68,927.36,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [8939],PETAL,REC,39.8125,3.68
RC,AUSTRALIA,10,4,860,DURRY,FLATWOVEN 60C+10C+LUREX,MALETO STRIPES [9825 RC],ROSE GOLD,ROUND,43.3403,4
RC,AUSTRALIA,4,8.75,752.5,DURRY,FLATWOVEN 60C+10C+LUREX,MALETO STRIPES [9825 RC],ROSE GOLD,REC,93.2361,8.75
RC,AUSTRALIA,12,0.09,45.36,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC,1,0.09
RC,AUSTRALIA,12,0.09,45.36,KNOTTED,KNOTTED 3/25 30C HS,MOROCCAN ZIGZAG,GREY,REC,1,0.09
RC,AUSTRALIA,12,0.09,45.36,KNOTTED,KNOTTED 3/25 30C HS,DOUBLE DIAMOND,SILVER,REC,1,0.09
RC,AUSTRALIA,12,0.09,45.36,KNOTTED,KNOTTED 3/25 30C HS,NORDIC ALLURE,GREY,REC,1,0.09
RC,AUSTRALIA,12,0.09,45.36,KNOTTED,KNOTTED 3/25 30C HS,NORDIC DIAMOND,GREY,REC,1,0.09
RC,AUSTRALIA,20,0.09,38.7,DURRY,FLATWOVEN 60C+10C+LUREX,MALETO STRIPES [9825 RC],ROSE GOLD,REC,1,0.09
RC,AUSTRALIA,12,0.09,37.8,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,BEIGE,REC,1,0.09
RC,AUSTRALIA,12,0.09,37.8,JACQUARD,JACQUARD 60C 2PLY+VISCOSE 8PLY,NOUR,SILVER,REC,1,0.09
JL,UK,21,4.08,1884.96,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,43.7361,4.08
JL,UK,14,4.08,1256.64,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC,43.7361,4.08
JL,UK,26,2.16,1235.52,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,24,2.16
JL,UK,17,2.16,807.84,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC,24,2.16
JL,UK,14,1.68,517.44,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,18.2778,1.68
JL,UK,10,1.68,369.6,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC,18.2778,1.68
JL,UK,19,0.72,300.96,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,8,0.72
JL,UK,14,0.72,221.76,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC,8,0.72
RC,AUSTRALIA,12,39.8125,0,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC,39.8125,3.68
RC,AUSTRALIA,11,62.5417,0,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC,62.5417,5.8
RC,AUSTRALIA,11,93.2361,0,HAND TUFTED,TUFTED VISCOSE 2/16 5PLY,BOMBAY PRINT [9226],BLACK/PINK,REC,93.2361,8.75
JL,UK,18,4.08,1615.68,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,43.7361,4.08
JL,UK,14,4.08,1256.64,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC,43.7361,4.08
JL,UK,26,2.16,1235.52,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,24,2.16
JL,UK,17,2.16,807.84,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC,24,2.16
JL,UK,14,1.68,517.44,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,18.2778,1.68
JL,UK,10,1.68,369.6,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC,18.2778,1.68
JL,UK,19,0.72,300.96,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,8,0.72
JL,UK,14,0.72,221.76,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC,8,0.72
JL,UK,11,4.08,987.36,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC,43.7361,4.08
JL,UK,19,2.16,902.88,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,24,2.16
JL,UK,10,4.08,897.6,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,43.7361,4.08
JL,UK,12,2.16,570.24,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC,24,2.16
JL,UK,11,1.68,406.56,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,18.2778,1.68
JL,UK,8,1.68,295.68,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC,18.2778,1.68
JL,UK,15,0.72,237.6,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,8,0.72
JL,UK,11,0.72,174.24,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC,8,0.72
JL,UK,11,1.68,406.56,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,18.2778,1.68
JL,UK,8,1.68,295.68,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC,18.2778,1.68
JL,UK,15,0.72,237.6,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,8,0.72
JL,UK,11,0.72,174.24,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC,8,0.72
M-1,USA,1,35,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,WHITE,REC,35,3.15
M-1,USA,2,80,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,80,7.2
M-1,USA,1,140,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,FOG,REC,140,12.6
M-1,USA,1,108,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,108,9.72
M-1,USA,1,140,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,SKY,REC,140,12.6
M-1,USA,5,54,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,54,4.86
M-1,USA,5,108,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,108,9.72
M-1,USA,1,35,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,WHITE,REC,35,3.15
M-1,USA,5,54,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,WHITE,REC,54,4.86
M-1,USA,1,180,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,PLAT,REC,180,16.2
M-1,USA,5,180,0,DOUBLE BACK,D.B. LEFA VISCOSE,PLAIN,WHITE,REC,180,16.2
T-2,ITALY,10,0.1749,65.6,HANDWOVEN,HAND WOVEN 30C,WALMER,COL-741 PETROLIO,REC,1.8958,0.1749
T-2,ITALY,10,0.1749,65.6,HANDWOVEN,HAND WOVEN 30C,WALMER,COL-561 ROSSO/BIANCO,REC,1.8958,0.1749
T-2,ITALY,10,0.1749,65.6,HANDWOVEN,HAND WOVEN 30C,WALMER,COL-601 NERO/BIANCO,REC,1.8958,0.1749
T-2,ITALY,10,0.1749,65.6,HANDWOVEN,HAND WOVEN 30C,WALMER,COL-481 BEIGE/BIANCO,REC,1.8958,0.1749
T-2,ITALY,10,0.1749,62,HANDWOVEN,HAND WOVEN 10CNZ+30C,WILLENDORF,COL-561 ROSSO/BIANCO,REC,1.8958,0.1749
T-2,ITALY,10,0.1749,54.6,DURRY,FLATWOVEN 60C 2PLY,WOOLACOMBE,156 ROSSO  MULTI,REC,1.8958,0.1749
T-2,ITALY,10,0.1749,54.6,DURRY,FLATWOVEN 60C 2PLY,WOOLACOMBE,174 PETROLIO MULTI,REC,1.8958,0.1749
T-2,ITALY,10,0.1749,54.6,DURRY,FLATWOVEN 60C 2PLY,WOOLACOMBE,148 BEIGE MULTI,REC,1.8958,0.1749
T-2,ITALY,10,0.1749,56.5,HAND TUFTED,TUFTED 60C,WISCONSIN,160 NERO MULTI,REC,1.8958,0.1749
T-2,ITALY,10,0.1749,104.9,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,4030+3333+4040,REC,1.8958,0.1749
T-2,ITALY,10,0.1749,104.9,DOUBLE BACK,D.B. LILEN 2/8+VISCOSE 5PLY,CHEVRON,0620+18-1239,REC,1.8958,0.1749
T-2,ITALY,10,2.25,1333.8,HAND TUFTED,TUFTED 60C,RAJMAHAL [9054],100 MULTI,ROUND,25,2.25
T-2,ITALY,5,4.08,1064.9,HAND TUFTED,TUFTED 60C,LUANDA,159 ARANCIO MULTI,REC,43.7361,4.08
H-2,USA,156,80,16224,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON DIAMOND [9245],IVORY/BLUE,REC,80,7.2
H-2,USA,156,80,16224,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON ALLOVER [9572],IVORY/BLUE,REC,80,7.2
H-2,USA,156,80,16224,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON ALLOVER [9572],IVORY/GREY(BROWN),REC,80,7.2
H-2,USA,106,80,11024,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON DIAMOND [9245],IVORY/GREY,REC,80,7.2
H-2,USA,50,80,5200,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON DIAMOND [9245],IVORY/BROWN,REC,80,7.2
H-2,USA,156,80,16224,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9590],IVORY/CHARCOAL,REC,80,7.2
H-2,USA,156,80,16224,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON [9951],IVORY/GREY,REC,80,7.2
H-2,USA,156,80,16224,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON DIAMOND [10016],NAVY,REC,80,7.2
H-2,USA,156,80,16224,HAND TUFTED,TUFTED 60C ALL LOOP,HUDSON FABRIC [10045],BLUE,REC,80,7.2
JL,UK,57,4.08,5116.32,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,43.7361,4.08
JL,UK,37,4.08,3321.12,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,BLACK,REC,43.7361,4.08
JL,UK,58,2.16,2756.16,DURRY,FLATWOVEN 30C HS+JUTE,JUTE BLANKET,LOCH BLUE,REC,24,2.16
